episode,episode_variant,controller,scenario_id,scenario_name,mode,frame_id,start_row,start_col,goal_row,goal_col,start_obstacle_risk,goal_obstacle_risk,success,collided,done_reason,steps,path_length,start_distance,final_distance,path_efficiency,progress_efficiency,min_obstacle_distance_cells,mean_obstacle_risk,max_obstacle_risk,mean_hazard_risk,max_hazard_risk,hazard_exposure_steps,shield_interventions,shield_intervention_rate,perception_latency_ms,avg_ppo_decision_latency_ms,p50_ppo_decision_latency_ms,p95_ppo_decision_latency_ms,avg_shield_decision_latency_ms,p50_shield_decision_latency_ms,p95_shield_decision_latency_ms,avg_total_inference_latency_ms,elapsed_ms,selected_visual
245,24,raw_ppo,obstacle_cluster,Obstacle Cluster,stereo,0060,9,9,48,2,0.0,0.0,0,1,collision_risk,3,4.242640687119286,39.6232255123179,37.36308338453881,0.0,0.5327206083326623,0.0,0.6939621418714523,0.9999998807907104,0.0008052861703617964,0.0021874208468943834,0,0,0.0,8.926332999180886,0.5392636666666667,0.539875,0.5556249999999999,0.0,0.0,0.0,9.465596665847553,1.8256670009577647,
246,24,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,9,9,48,2,0.16666662693023682,0.0,0,0,max_steps,200,56.56854249492377,39.6232255123179,47.01063709417264,0.0,0.0,1.0,0.0008291871986578946,0.16666662693023682,0.0031646298022593904,0.05488240718841553,0,0,0.0,6.788624999899184,1.0474291699999998,0.6481665000000001,3.3493937499999955,0.0,0.0,0.0,7.836054169899184,239.34254099731334,
247,24,raw_ppo,lateral_maneuver,Lateral Maneuver,stereo,0010,1,2,46,37,0.0,0.0,0,0,max_steps,200,67.46803743153542,57.0087712549569,12.36931687685298,0.0,0.6616385488225106,8.39996337890625,0.032525449585799705,0.7515430450439453,0.16361089209876267,0.7324966788291931,2,0,0.0,13.21158299833769,0.9319527199999998,0.5876250000000001,2.6007610499999965,0.0,0.0,0.0,14.14353571833769,211.3597080024192,
248,24,raw_ppo,lateral_maneuver,Lateral Maneuver,mono,0010,1,2,46,37,0.0,0.11824844777584076,0,1,collision_risk,39,55.154328932550676,57.0087712549569,7.211102550927978,0.0,0.9028786981512816,0.0,0.04611785709857941,0.9999998807907104,0.15018910951757256,0.8008913993835449,3,0,0.0,169.17329100033385,0.6360758461538462,0.576041,0.8961785,0.0,0.0,0.0,169.8093668464877,28.267208999750437,
249,24,raw_ppo,stress_density,Stress Density,stereo,0040,1,2,29,9,0.0,0.0,0,1,collision_risk,8,11.313708498984763,28.861739379323623,20.024984394500787,0.0,0.7810661716815316,0.0,0.11057527197731866,0.9951774477958679,0.4823230082790057,0.8066402077674866,2,0,0.0,9.763624999322928,0.8201823749999999,0.8214170000000001,0.9529146999999999,0.0,0.0,0.0,10.583807374322928,7.275125000887783,
250,24,raw_ppo,stress_density,Stress Density,mono,0040,1,2,29,9,0.0,0.0,0,1,collision_risk,29,41.012193308819754,28.861739379323623,22.02271554554524,0.0,0.1667558665365902,0.0,0.05677082935969035,0.9999998807907104,4.70223557027055e-07,5.727177267544903e-06,0,0,0.0,6.436416999349603,0.592217,0.590208,0.7260663999999999,0.0,0.0,0.0,7.028633999349603,19.212959003198193,
251,25,raw_ppo,baseline_open,Baseline Open,stereo,0020,2,2,38,46,0.0,0.0,0,0,max_steps,200,66.46803743153542,56.85068161420758,11.40175425099138,0.0,0.6837711645996816,2.1968994140625,0.10774252794923919,0.9353779554367065,0.014503186180046559,0.3563379645347595,0,0,0.0,12.161624999862397,0.538075775,0.5320834999999999,0.6310434,0.0,0.0,0.0,12.699700774862396,120.49858400132507,
252,25,raw_ppo,baseline_open,Baseline Open,mono,0020,2,2,38,46,0.0,0.1527777761220932,0,1,collision_risk,37,52.32590180780449,56.85068161420758,7.0710678118654755,0.0,0.9513379049860426,0.0,0.026539145674752563,0.9999998807907104,0.04932777397962954,0.636600911617279,0,0,0.0,8.002416998351691,0.5506306756756756,0.544583,0.6098332,0.0,0.0,0.0,8.553047674027367,22.76874999733991,
253,25,raw_ppo,dense_corridor,Dense Corridor,stereo,0050,9,9,47,2,0.0,0.0,0,1,collision_risk,3,4.242640687119286,38.63935817272331,36.40054944640259,0.0,0.5276922773869994,0.0,0.6939621418714523,0.9999998807907104,0.7031408250331879,0.7415082454681396,2,0,0.0,9.967291000066325,0.581028,0.581917,0.6031795,0.0,0.0,0.0,10.548319000066325,1.9352910021552816,
254,25,raw_ppo,dense_corridor,Dense Corridor,mono,0050,9,9,47,2,0.16666662693023682,0.0,0,0,max_steps,200,56.56854249492377,38.63935817272331,47.042533945356304,0.0,0.0,1.0,0.0008291871986578946,0.16666662693023682,0.024330725070254897,0.5959794521331787,0,0,0.0,6.563708000612678,0.53525557,0.530354,0.60324375,0.0,0.0,0.0,7.098963570612678,119.85612500211573,
255,25,raw_ppo,obstacle_cluster,Obstacle Cluster,stereo,0060,9,9,47,2,0.0,0.0,0,1,collision_risk,3,4.242640687119286,38.63935817272331,36.40054944640259,0.0,0.5276922773869994,0.0,0.6939621418714523,0.9999998807907104,1.888427492518726e-12,6.080896203242148e-12,0,0,0.0,8.926332999180886,0.5468473333333334,0.555375,0.5602503,0.0,0.0,0.0,9.47318033251422,1.8414999976812396,
256,25,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,9,9,47,2,0.16666662693023682,0.0,0,0,max_steps,200,56.56854249492377,38.63935817272331,47.042533945356304,0.0,0.0,1.0,0.0008291871986578946,0.16666662693023682,0.007322633544954534,0.18392662703990936,0,0,0.0,6.788624999899184,0.7606700150000001,0.647917,1.41812085,0.0,0.0,0.0,7.549295014899185,172.81124999863096,
257,25,raw_ppo,lateral_maneuver,Lateral Maneuver,stereo,0010,2,2,46,37,0.0,0.0,0,0,max_steps,200,66.46803743153542,56.22277118748239,12.36931687685298,0.0,0.6597675515212873,9.196868896484375,0.04118968977300978,0.7606095671653748,0.007297612319627179,0.09686428308486938,0,0,0.0,13.21158299833769,0.84974977,0.7395835,1.4553812499999996,0.0,0.0,0.0,14.06133276833769,194.25866700112238,
258,25,raw_ppo,lateral_maneuver,Lateral Maneuver,mono,0010,2,2,46,37,0.0,0.11824844777584076,0,1,collision_risk,38,53.740115370177584,56.22277118748239,6.708203932499369,0.0,0.9213706914083128,0.0,0.02502275124574319,0.9758872985839844,0.008984290454374122,0.0354556143283844,0,0,0.0,169.17329100033385,0.9119453421052631,0.7547495,1.6745062999999998,0.0,0.0,0.0,170.08523634243912,39.72037499988801,
259,25,raw_ppo,stress_density,Stress Density,stereo,0040,2,2,29,9,0.0,0.0,0,1,collision_risk,8,11.313708498984763,27.892651361962706,19.026297590440446,0.0,0.7836823595302886,0.0,0.1111111111111111,1.0,0.2646254688604838,0.75,1,0,0.0,9.763624999322928,0.633270875,0.560125,0.8786146999999999,0.0,0.0,0.0,10.39689587432293,5.732083001930732,
260,25,raw_ppo,stress_density,Stress Density,mono,0040,2,2,29,9,0.0,0.0,0,1,collision_risk,28,39.59797974644666,27.892651361962706,21.02379604162864,0.0,0.17346479199991122,0.0,0.053273996402477396,1.0,0.013864181874019844,0.07913200557231903,0,0,0.0,6.436416999349603,0.8898868571428572,0.821729,1.5422295,0.0,0.0,0.0,7.32630385649246,28.67720799986273,
261,26,raw_ppo,baseline_open,Baseline Open,stereo,0020,2,4,37,44,0.0,0.11516202986240387,0,0,max_steps,200,65.63961030678922,53.150729063673246,13.0,0.0,0.6116844520559316,1.0,0.10336914125700199,0.8823301792144775,0.002908495638300012,0.0702764093875885,0,0,0.0,12.161624999862397,0.7438104200000001,0.5952915000000001,1.4688579999999993,0.0,0.0,0.0,12.905435419862398,170.03674999796203,
262,26,raw_ppo,baseline_open,Baseline Open,mono,0020,2,4,37,44,0.0,0.0,0,1,collision_risk,37,52.32590180780449,53.150729063673246,3.605551275463989,0.0,0.9468575997063755,0.0,0.03654970307099192,0.9999998807907104,0.024162263520144382,0.06896056234836578,0,0,0.0,8.002416998351691,0.5364143783783782,0.530209,0.5880417999999998,0.0,0.0,0.0,8.53883137673007,22.286874998826534,
263,26,raw_ppo,dense_corridor,Dense Corridor,stereo,0050,9,12,47,1,0.49035486578941345,0.0,0,1,collision_risk,1,1.4142135623730951,39.56008088970496,38.897300677553446,0.0,0.46865638244859653,0.0,0.7451774328947067,1.0,0.049700673669576645,0.05518792197108269,0,0,0.0,9.967291000066325,0.5485,0.5485,0.5485,0.0,0.0,0.0,10.515791000066326,0.613666998106055,
264,26,raw_ppo,dense_corridor,Dense Corridor,mono,0050,9,12,47,1,0.21547067165374756,0.0,0,0,max_steps,200,55.32590180780449,39.56008088970496,48.041648597857254,0.0,0.0,1.399993896484375,0.001071993391312177,0.21547067165374756,0.0005128005741119535,0.014569890685379505,0,0,0.0,6.563708000612678,0.686522485,0.5455829999999999,1.3906580499999996,0.0,0.0,0.0,7.250230485612678,155.888084002072,
265,26,raw_ppo,obstacle_cluster,Obstacle Cluster,stereo,0060,9,12,47,1,0.49035486578941345,0.0,0,1,collision_risk,1,1.4142135623730951,39.56008088970496,38.897300677553446,0.0,0.46865638244859653,0.0,0.7451774328947067,1.0,1.1920648357310881e-09,1.7412841168962245e-09,0,0,0.0,8.926332999180886,0.634,0.634,0.634,0.0,0.0,0.0,9.560332999180886,0.7102500021574087,
266,26,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,9,12,47,1,0.21547067165374756,0.0,0,0,max_steps,200,55.32590180780449,39.56008088970496,48.041648597857254,0.0,0.0,1.399993896484375,0.001071993391312177,0.21547067165374756,0.02675541963332316,0.6287683844566345,0,0,0.0,6.788624999899184,1.233222895,0.9094165,2.6159565999999983,0.0,0.0,0.0,8.021847894899185,278.80937499867287,
267,26,raw_ppo,lateral_maneuver,Lateral Maneuver,stereo,0010,2,4,45,35,0.0,0.0,0,0,max_steps,200,65.63961030678922,53.009433122794285,14.560219778561036,0.0,0.585762364592472,7.796875,0.03463968581784127,0.6469906568527222,0.0010410352775884536,0.03689974173903465,0,0,0.0,13.21158299833769,0.6285198150000001,0.5646455,0.9111273999999988,0.0,0.0,0.0,13.84010281333769,141.42366699888953,
268,26,raw_ppo,lateral_maneuver,Lateral Maneuver,mono,0010,2,4,45,35,0.0,0.036651235073804855,0,1,collision_risk,37,52.32590180780449,53.009433122794285,8.48528137423857,0.0,0.8509008007562876,0.0,0.04598155617713928,0.9999998807907104,0.009817656083307726,0.06496825814247131,0,0,0.0,169.17329100033385,0.5400112702702703,0.519125,0.6276329999999999,0.0,0.0,0.0,169.71330227060412,22.37237499866751,
269,26,raw_ppo,stress_density,Stress Density,stereo,0040,2,4,29,7,0.0,0.0,0,1,collision_risk,6,8.485281374238571,27.16615541441225,21.213203435596427,0.0,0.7015621187164239,0.0,0.14285714285714285,1.0,0.00051367002950948,0.0011447117431089282,0,0,0.0,9.763624999322928,0.6282571666666666,0.6048335,0.75739625,0.0,0.0,0.0,10.391882165989594,4.1908339990186505,
270,26,raw_ppo,stress_density,Stress Density,mono,0040,2,4,29,7,0.0,0.07040894776582718,0,1,collision_risk,28,39.59797974644666,27.16615541441225,25.019992006393608,0.0,0.05419881069087186,0.0,0.06663073959021733,0.9999998807907104,0.21366870667143617,0.8500000238418579,3,0,0.0,6.436416999349603,0.5505668928571429,0.543229,0.6280498,0.0,0.0,0.0,6.986983892206746,17.226791998837143,
271,27,raw_ppo,baseline_open,Baseline Open,stereo,0020,4,2,36,46,0.0,0.0,0,0,max_steps,200,65.63961030678922,54.405882034941776,13.341664064126334,0.0,0.6256011846945425,3.596893310546875,0.11044890247980382,0.7482637763023376,0.032037326919415736,0.7321199178695679,2,0,0.0,12.161624999862397,0.53429685,0.523729,0.6025806499999999,0.0,0.0,0.0,12.695921849862398,119.61620799775119,
272,27,raw_ppo,baseline_open,Baseline Open,mono,0020,4,2,36,46,0.0,0.0,0,1,collision_risk,36,50.9116882454314,54.405882034941776,8.94427190999916,0.0,0.8929503556390541,0.0,0.03072864542136321,1.0,0.2300681094771986,0.8500000238418579,5,0,0.0,8.002416998351691,0.5282903888888889,0.522375,0.57096825,0.0,0.0,0.0,8.53070738724058,21.356582998123486,
273,27,raw_ppo,dense_corridor,Dense Corridor,stereo,0050,11,9,45,2,0.0,0.0,0,1,collision_risk,4,5.656854249492381,34.713109915419565,31.953090617340916,0.0,0.487907090469287,0.0,0.728549325466156,1.0,0.0380968164652586,0.04412095621228218,0,0,0.0,9.967291000066325,0.5207605,0.5145,0.5412089,0.0,0.0,0.0,10.488051500066325,2.327874997718027,
274,27,raw_ppo,dense_corridor,Dense Corridor,mono,0050,11,9,45,2,0.0,0.0,0,0,max_steps,200,55.740115370177584,34.713109915419565,47.16990566028302,0.0,0.0,2.79998779296875,0.0,0.0,0.0014794723829808802,0.031190061941742897,0,0,0.0,6.563708000612678,0.510189975,0.5068545,0.5293351000000001,0.0,0.0,0.0,7.073897975612678,113.76354100138997,
275,27,raw_ppo,obstacle_cluster,Obstacle Cluster,stereo,0060,11,9,45,2,0.0,0.0,0,1,collision_risk,4,5.656854249492381,34.713109915419565,31.953090617340916,0.0,0.487907090469287,0.0,0.728549325466156,1.0,1.9663440653516773e-06,6.636445050389739e-06,0,0,0.0,8.926332999180886,0.51448925,0.509958,0.5304767499999999,0.0,0.0,0.0,9.440822249180886,2.3032499993860256,
276,27,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,11,9,45,2,0.0,0.0,0,0,max_steps,200,55.740115370177584,34.713109915419565,47.16990566028302,0.0,0.0,2.79998779296875,0.0,0.0,0.00031244405380185576,0.007749764248728752,0,0,0.0,6.788624999899184,0.509651875,0.506896,0.5250312500000001,0.0,0.0,0.0,7.298276874899185,113.53199999939534,
277,27,raw_ppo,lateral_maneuver,Lateral Maneuver,stereo,0010,4,2,44,37,0.0,0.0,0,0,max_steps,200,65.63961030678922,53.150729063673246,13.0,0.0,0.6116844520559316,10.59686279296875,0.03952267789861085,0.7974535822868347,0.007164026928127879,0.22177036106586456,0,0,0.0,13.21158299833769,0.5116900150000001,0.509417,0.53125415,0.0,0.0,0.0,13.723273013337689,114.07320799844456,
278,27,raw_ppo,lateral_maneuver,Lateral Maneuver,mono,0010,4,2,44,37,0.0,0.0,0,1,collision_risk,38,53.740115370177584,53.150729063673246,3.605551275463989,0.0,0.9219402944509446,0.0,0.030710864525574904,0.9999999403953552,0.12295545342065207,0.805523693561554,2,0,0.0,169.17329100033385,0.515312552631579,0.5123755,0.5385500999999999,0.0,0.0,0.0,169.68860355296542,21.85254199866904,
279,27,raw_ppo,stress_density,Stress Density,stereo,0040,4,2,27,9,0.0,0.0,0,1,collision_risk,8,11.313708498984763,24.041630560342615,15.033296378372908,0.0,0.7962317734081685,0.0,0.1111111044883728,0.9999999403953552,0.10567582882423368,0.3112178444862366,0,0,0.0,9.763624999322928,0.536624875,0.5339375,0.54710865,0.0,0.0,0.0,10.300249874322928,4.797458001121413,
280,27,raw_ppo,stress_density,Stress Density,mono,0040,4,2,27,9,0.0,0.0,0,1,collision_risk,26,36.76955262170048,24.041630560342615,19.235384061671343,0.0,0.13071267274094447,0.0,0.04768232504526774,1.0,0.0035009421796219613,0.03391275182366371,0,0,0.0,6.436416999349603,0.618189,0.512292,1.0409167499999998,0.0,0.0,0.0,7.0546059993496035,18.189875001553446,
281,28,raw_ppo,baseline_open,Baseline Open,stereo,0020,2,1,38,46,0.0,0.0,0,0,max_steps,200,67.46803743153542,57.62811813689564,11.40175425099138,0.0,0.6851594569178541,2.79998779296875,0.1144134562522803,0.9193671345710754,0.01095078887925481,0.2857208251953125,0,0,0.0,12.161624999862397,0.836001435,0.6807915,1.6244976,0.0,0.0,0.0,12.997626434862397,190.58887500068522,
282,28,raw_ppo,baseline_open,Baseline Open,mono,0020,2,1,38,46,0.0,0.1527777761220932,0,1,collision_risk,38,53.740115370177584,57.62811813689564,7.280109889280518,0.0,0.9368794223980235,0.0,0.045974791049957275,0.9999998807907104,2.4686869091221096e-06,1.0815631867444608e-05,0,0,0.0,8.002416998351691,0.8900284736842107,0.8421875,1.7994956,0.0,0.0,0.0,8.892445472035902,38.77879199717427,
283,28,raw_ppo,dense_corridor,Dense Corridor,stereo,0050,10,7,47,4,0.0,0.0,0,1,collision_risk,3,4.242640687119286,37.12142238654117,34.52535300326414,0.0,0.6118994217819894,0.0,0.25,1.0,0.15208620578050613,0.23233667016029358,0,0,0.0,9.967291000066325,0.7752916666666666,0.777125,0.9524378,0.0,0.0,0.0,10.742582666732991,2.6339590003772173,
284,28,raw_ppo,dense_corridor,Dense Corridor,mono,0050,10,7,47,4,0.27681323885917664,0.0,0,0,max_steps,200,58.154328932550676,37.12142238654117,45.044422518220834,0.0,0.0,1.0,0.0013771802928317246,0.27681323885917664,0.02806571743375096,0.6373451352119446,0,0,0.0,6.563708000612678,0.66395539,0.5695209999999999,1.1964943499999987,0.0,0.0,0.0,7.227663390612678,149.86833299917635,
285,28,raw_ppo,obstacle_cluster,Obstacle Cluster,stereo,0060,10,7,47,4,0.0,0.0,0,1,collision_risk,3,4.242640687119286,37.12142238654117,34.52535300326414,0.0,0.6118994217819894,0.0,0.25,1.0,0.09482043795287609,0.15070927143096924,0,0,0.0,8.926332999180886,0.5363056666666667,0.527125,0.5591128,0.0,0.0,0.0,9.462638665847553,1.7984170008276124,
286,28,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,10,7,47,4,0.27681323885917664,0.0,0,0,max_steps,200,58.154328932550676,37.12142238654117,45.044422518220834,0.0,0.0,1.0,0.0013771802928317246,0.27681323885917664,0.028072612348051057,0.40326616168022156,0,0,0.0,6.788624999899184,0.51737084,0.509979,0.5538749999999999,0.0,0.0,0.0,7.305995839899184,115.42070900031831,
287,28,raw_ppo,lateral_maneuver,Lateral Maneuver,stereo,0010,2,1,45,38,0.0,0.3078703284263611,0,0,max_steps,200,67.46803743153542,56.72741841473134,11.704699910719626,0.0,0.6673192257844974,9.799957275390625,0.03884992200825641,0.6153548359870911,0.26974028377240206,0.6197938919067383,0,0,0.0,13.21158299833769,0.5121335650000001,0.5078335,0.53265415,0.0,0.0,0.0,13.723716563337689,114.25691699696472,
288,28,raw_ppo,lateral_maneuver,Lateral Maneuver,mono,0010,2,1,45,38,0.0,0.15740740299224854,0,1,collision_risk,39,55.154328932550676,56.72741841473134,4.47213595499958,0.0,0.9474375533357641,0.0,0.02567515280097723,0.9999999403953552,0.08507512051115677,0.5189958214759827,0,0,0.0,169.17329100033385,0.5100576923076923,0.506334,0.536725,0.0,0.0,0.0,169.68334869264154,22.17949999976554,
289,28,raw_ppo,stress_density,Stress Density,stereo,0040,2,1,29,9,0.0,0.0,0,1,collision_risk,10,14.142135623730955,28.160255680657446,17.11724276862369,0.0,0.780858931482967,0.0,0.17324282906272195,0.9972992539405823,0.21382325898792426,0.8093946576118469,1,0,0.0,9.763624999322928,0.521679,0.524875,0.5345809499999999,0.0,0.0,0.0,10.28530399932293,5.824500000016997,
290,28,raw_ppo,stress_density,Stress Density,mono,0040,2,1,29,9,0.0,0.0,0,1,collision_risk,28,39.59797974644666,28.160255680657446,20.024984394500787,0.0,0.20544662475834213,0.0,0.049382711278981174,0.9999998807907104,0.006494119483176288,0.09824836254119873,0,0,0.0,6.436416999349603,0.5191428214285715,0.5126040000000001,0.54555625,0.0,0.0,0.0,6.955559820778175,16.18604199757101,
291,29,raw_ppo,baseline_open,Baseline Open,stereo,0020,1,2,39,45,0.0,0.0,0,0,max_steps,200,67.46803743153542,57.38466694161429,10.770329614269007,0.0,0.6909099345693602,1.399993896484375,0.10003799617068092,0.8724921345710754,0.003041504618982749,0.07533607631921768,0,0,0.0,12.161624999862397,0.6782014700000001,0.5996250000000001,1.0453148999999995,0.0,0.0,0.0,12.839826469862397,153.08508300222456,
292,29,raw_ppo,baseline_open,Baseline Open,mono,0020,1,2,39,45,0.0,0.4484953284263611,0,1,collision_risk,38,53.740115370177584,57.38466694161429,5.0,0.0,0.974777716437217,0.0,0.03343621278420473,1.0,0.025374676000040057,0.10947728157043457,0,0,0.0,8.002416998351691,0.7022083157894737,0.670354,0.8688401499999999,0.0,0.0,0.0,8.704625314141165,30.300375001388602,
293,29,raw_ppo,dense_corridor,Dense Corridor,stereo,0050,9,9,48,2,0.0,0.0,0,1,collision_risk,3,4.242640687119286,39.6232255123179,37.36308338453881,0.0,0.5327206083326623,0.0,0.6939621418714523,0.9999998807907104,2.033472057405561e-07,4.324378153341968e-07,0,0,0.0,9.967291000066325,0.8401803333333334,0.82225,0.8817625,0.0,0.0,0.0,10.807471333399658,2.838417000020854,
294,29,raw_ppo,dense_corridor,Dense Corridor,mono,0050,9,9,48,2,0.16666662693023682,0.0,0,0,max_steps,200,56.56854249492377,39.6232255123179,47.01063709417264,0.0,0.0,1.0,0.0008291871986578946,0.16666662693023682,0.008829544014663496,0.2958109378814697,0,0,0.0,6.563708000612678,0.86816377,0.7694585,1.5383878499999997,0.0,0.0,0.0,7.431871770612678,198.44087499950547,
295,29,raw_ppo,obstacle_cluster,Obstacle Cluster,stereo,0060,9,9,48,2,0.0,0.0,0,1,collision_risk,3,4.242640687119286,39.6232255123179,37.36308338453881,0.0,0.5327206083326623,0.0,0.6939621418714523,0.9999998807907104,0.07481427164748311,0.16072238981723785,0,0,0.0,8.926332999180886,1.1439583333333332,1.030333,1.3545958,0.0,0.0,0.0,10.07029133251422,3.8255830004345626,
296,29,raw_ppo,obstacle_cluster,Obstacle Cluster,mono,0060,9,9,48,2,0.16666662693023682,0.0,0,0,max_steps,200,56.56854249492377,39.6232255123179,47.01063709417264,0.0,0.0,1.0,0.0008291871986578946,0.16666662693023682,0.00278109454525994,0.060338787734508514,0,0,0.0,6.788624999899184,0.9859079299999999,0.6595205,2.324808299999993,0.0,0.0,0.0,7.774532929899184,222.35691600144492,
297,29,raw_ppo,lateral_maneuver,Lateral Maneuver,stereo,0010,1,2,46,37,0.0,0.0,0,0,max_steps,200,67.46803743153542,57.0087712549569,12.36931687685298,0.0,0.6616385488225106,8.39996337890625,0.032525449585799705,0.7515430450439453,0.015136345134516631,0.39717361330986023,0,0,0.0,13.21158299833769,0.543611455,0.5317289999999999,0.6297045,0.0,0.0,0.0,13.75519445333769,121.61012499927892,
298,29,raw_ppo,lateral_maneuver,Lateral Maneuver,mono,0010,1,2,46,37,0.0,0.11824844777584076,0,1,collision_risk,39,55.154328932550676,57.0087712549569,7.211102550927978,0.0,0.9028786981512816,0.0,0.04611785709857941,0.9999998807907104,0.05894273673416175,0.455413818359375,0,0,0.0,169.17329100033385,0.5426796153846155,0.529209,0.6039125000000001,0.0,0.0,0.0,169.71597061571848,23.650958999496652,
