hazard_density,hazard_density_seed,episode,episode_variant,controller,scenario_id,scenario_name,mode,frame_id,step,row,col,event_type,event_value
low,24090,650,14,ppo_shield,stress_density,Stress Density,mono,0040,16,17,16,shield_intervention,lookahead_safer
low,24090,650,14,ppo_shield,stress_density,Stress Density,mono,0040,17,18,15,shield_intervention,lookahead_safer
low,24090,650,14,ppo_shield,stress_density,Stress Density,mono,0040,19,20,15,shield_intervention,lookahead_safer
low,24090,650,14,ppo_shield,stress_density,Stress Density,mono,0040,20,21,14,shield_intervention,lookahead_safer
low,24090,650,14,ppo_shield,stress_density,Stress Density,mono,0040,21,22,13,shield_intervention,lookahead_safer
low,24090,650,14,ppo_shield,stress_density,Stress Density,mono,0040,22,23,12,shield_intervention,lookahead_safer
low,24090,650,14,ppo_shield,stress_density,Stress Density,mono,0040,24,25,12,shield_intervention,lookahead_safer
low,24090,650,14,ppo_shield,stress_density,Stress Density,mono,0040,25,26,11,shield_intervention,lookahead_safer
low,24090,650,14,ppo_shield,stress_density,Stress Density,mono,0040,26,27,10,shield_intervention,lookahead_safer
low,24090,650,14,ppo_shield,stress_density,Stress Density,mono,0040,28,29,10,shield_intervention,negative_progress
low,24090,650,14,ppo_shield,stress_density,Stress Density,mono,0040,29,29,9,shield_intervention,obstacle_risk+negative_progress
low,21488,651,15,ppo_shield,baseline_open,Baseline Open,stereo,0020,14,16,15,shield_intervention,obstacle_risk
low,21488,651,15,ppo_shield,baseline_open,Baseline Open,stereo,0020,15,17,14,shield_intervention,obstacle_risk
low,21488,651,15,ppo_shield,baseline_open,Baseline Open,stereo,0020,22,24,19,shield_intervention,obstacle_risk
low,21488,651,15,ppo_shield,baseline_open,Baseline Open,stereo,0020,27,29,22,shield_intervention,obstacle_risk
low,21488,651,15,ppo_shield,baseline_open,Baseline Open,stereo,0020,32,33,27,shield_intervention,obstacle_risk
low,21488,651,15,ppo_shield,baseline_open,Baseline Open,stereo,0020,34,33,29,shield_intervention,obstacle_risk
low,21488,651,15,ppo_shield,baseline_open,Baseline Open,stereo,0020,36,34,31,shield_intervention,obstacle_risk
low,21488,651,15,ppo_shield,baseline_open,Baseline Open,stereo,0020,37,34,32,shield_intervention,obstacle_risk
low,21488,651,15,ppo_shield,baseline_open,Baseline Open,stereo,0020,38,34,33,shield_intervention,obstacle_risk
low,21488,651,15,ppo_shield,baseline_open,Baseline Open,stereo,0020,39,33,34,shield_intervention,obstacle_risk
low,21488,651,15,ppo_shield,baseline_open,Baseline Open,stereo,0020,40,33,35,shield_intervention,lookahead_safer
low,21488,651,15,ppo_shield,baseline_open,Baseline Open,stereo,0020,41,33,36,shield_intervention,lookahead_safer
low,21488,651,15,ppo_shield,baseline_open,Baseline Open,stereo,0020,44,35,39,shield_intervention,lookahead_safer
low,21488,651,15,ppo_shield,baseline_open,Baseline Open,stereo,0020,45,35,40,shield_intervention,lookahead_safer
low,21488,651,15,ppo_shield,baseline_open,Baseline Open,stereo,0020,46,34,41,shield_intervention,obstacle_risk
low,21488,651,15,ppo_shield,baseline_open,Baseline Open,stereo,0020,48,35,43,shield_intervention,obstacle_risk
low,21488,651,15,ppo_shield,baseline_open,Baseline Open,stereo,0020,49,35,44,shield_intervention,obstacle_risk
low,21488,651,15,ppo_shield,baseline_open,Baseline Open,stereo,0020,53,38,46,shield_intervention,negative_progress
low,21488,652,15,ppo_shield,baseline_open,Baseline Open,mono,0020,37,37,39,shield_intervention,obstacle_risk
low,21488,652,15,ppo_shield,baseline_open,Baseline Open,mono,0020,38,37,40,shield_intervention,lookahead_safer
low,21488,652,15,ppo_shield,baseline_open,Baseline Open,mono,0020,39,37,41,shield_intervention,lookahead_safer
low,21488,652,15,ppo_shield,baseline_open,Baseline Open,mono,0020,41,38,43,shield_intervention,obstacle_risk
low,21488,652,15,ppo_shield,baseline_open,Baseline Open,mono,0020,42,38,44,shield_intervention,obstacle_risk
low,21488,652,15,ppo_shield,baseline_open,Baseline Open,mono,0020,43,38,45,shield_intervention,lookahead_safer
low,21488,652,15,ppo_shield,baseline_open,Baseline Open,mono,0020,44,38,46,shield_intervention,obstacle_risk
low,23856,653,15,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,1,10,8,shield_intervention,obstacle_risk
low,23856,653,15,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,3,12,8,shield_intervention,obstacle_risk
low,23856,653,15,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,5,14,8,shield_intervention,obstacle_risk
low,23856,653,15,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,7,16,8,shield_intervention,obstacle_risk
low,23856,653,15,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,9,18,8,shield_intervention,obstacle_risk
low,23856,653,15,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,11,20,8,shield_intervention,obstacle_risk
low,23856,653,15,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,13,22,8,shield_intervention,obstacle_risk
low,23856,653,15,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,15,24,8,shield_intervention,obstacle_risk
low,23856,653,15,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,17,26,8,shield_intervention,obstacle_risk
low,23856,653,15,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,19,28,8,shield_intervention,obstacle_risk
low,23856,653,15,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,21,30,8,shield_intervention,obstacle_risk
low,23856,653,15,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,23,32,8,shield_intervention,obstacle_risk
low,23856,653,15,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,25,34,8,shield_intervention,obstacle_risk
low,23856,653,15,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,27,36,8,shield_intervention,obstacle_risk
low,23856,653,15,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,29,38,8,shield_intervention,obstacle_risk
low,23856,653,15,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,30,39,7,shield_intervention,lookahead_safer
low,23856,653,15,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,31,40,6,shield_intervention,lookahead_safer
low,23856,653,15,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,32,41,5,shield_intervention,lookahead_safer
low,23856,653,15,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,34,43,5,shield_intervention,lookahead_safer
low,23856,653,15,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,35,44,4,shield_intervention,lookahead_safer
low,23856,653,15,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,36,45,3,shield_intervention,lookahead_safer
low,23856,653,15,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,38,47,3,shield_intervention,negative_progress
low,23856,653,15,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,39,47,2,shield_intervention,negative_progress
low,23856,654,15,ppo_shield,dense_corridor,Dense Corridor,mono,0050,7,16,14,shield_intervention,lookahead_safer
low,23856,654,15,ppo_shield,dense_corridor,Dense Corridor,mono,0050,11,20,16,shield_intervention,lookahead_safer
low,23856,654,15,ppo_shield,dense_corridor,Dense Corridor,mono,0050,13,22,16,shield_intervention,lookahead_safer
low,23856,654,15,ppo_shield,dense_corridor,Dense Corridor,mono,0050,14,23,15,shield_intervention,lookahead_safer
low,23856,654,15,ppo_shield,dense_corridor,Dense Corridor,mono,0050,16,25,15,shield_intervention,lookahead_safer
low,23856,654,15,ppo_shield,dense_corridor,Dense Corridor,mono,0050,17,26,14,shield_intervention,lookahead_safer
low,23856,654,15,ppo_shield,dense_corridor,Dense Corridor,mono,0050,18,27,13,shield_intervention,lookahead_safer
low,23856,654,15,ppo_shield,dense_corridor,Dense Corridor,mono,0050,20,29,13,shield_intervention,lookahead_safer
low,23856,654,15,ppo_shield,dense_corridor,Dense Corridor,mono,0050,21,30,12,shield_intervention,lookahead_safer
low,23856,654,15,ppo_shield,dense_corridor,Dense Corridor,mono,0050,22,31,11,shield_intervention,lookahead_safer
low,23856,654,15,ppo_shield,dense_corridor,Dense Corridor,mono,0050,23,32,10,shield_intervention,lookahead_safer
low,23856,654,15,ppo_shield,dense_corridor,Dense Corridor,mono,0050,25,34,10,shield_intervention,lookahead_safer
low,23856,654,15,ppo_shield,dense_corridor,Dense Corridor,mono,0050,26,35,9,shield_intervention,lookahead_safer
low,23856,654,15,ppo_shield,dense_corridor,Dense Corridor,mono,0050,27,36,8,shield_intervention,lookahead_safer
low,23856,654,15,ppo_shield,dense_corridor,Dense Corridor,mono,0050,29,38,8,shield_intervention,lookahead_safer
low,23856,654,15,ppo_shield,dense_corridor,Dense Corridor,mono,0050,30,39,7,shield_intervention,lookahead_safer
low,23856,654,15,ppo_shield,dense_corridor,Dense Corridor,mono,0050,31,40,6,shield_intervention,lookahead_safer
low,23856,654,15,ppo_shield,dense_corridor,Dense Corridor,mono,0050,32,41,5,shield_intervention,lookahead_safer
low,23856,654,15,ppo_shield,dense_corridor,Dense Corridor,mono,0050,34,43,5,shield_intervention,lookahead_safer
low,23856,654,15,ppo_shield,dense_corridor,Dense Corridor,mono,0050,35,44,4,shield_intervention,lookahead_safer
low,23856,654,15,ppo_shield,dense_corridor,Dense Corridor,mono,0050,36,45,3,shield_intervention,lookahead_safer
low,23856,654,15,ppo_shield,dense_corridor,Dense Corridor,mono,0050,38,47,3,shield_intervention,negative_progress
low,23856,654,15,ppo_shield,dense_corridor,Dense Corridor,mono,0050,39,47,2,shield_intervention,negative_progress
low,28578,655,15,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,1,10,8,shield_intervention,obstacle_risk
low,28578,655,15,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,3,12,8,shield_intervention,obstacle_risk
low,28578,655,15,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,5,14,8,shield_intervention,obstacle_risk
low,28578,655,15,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,7,16,8,shield_intervention,obstacle_risk
low,28578,655,15,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,9,18,8,shield_intervention,obstacle_risk
low,28578,655,15,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,11,20,8,shield_intervention,obstacle_risk
low,28578,655,15,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,13,22,8,shield_intervention,obstacle_risk
low,28578,655,15,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,15,24,8,shield_intervention,obstacle_risk
low,28578,655,15,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,17,26,8,shield_intervention,obstacle_risk
low,28578,655,15,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,19,28,8,shield_intervention,obstacle_risk
low,28578,655,15,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,21,30,8,shield_intervention,obstacle_risk
low,28578,655,15,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,23,32,8,shield_intervention,obstacle_risk
low,28578,655,15,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,25,34,8,shield_intervention,obstacle_risk
low,28578,655,15,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,27,36,8,shield_intervention,obstacle_risk
low,28578,655,15,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,29,38,8,shield_intervention,obstacle_risk
low,28578,655,15,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,30,39,7,shield_intervention,lookahead_safer
low,28578,655,15,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,31,40,6,shield_intervention,lookahead_safer
low,28578,655,15,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,32,41,5,shield_intervention,lookahead_safer
low,28578,655,15,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,34,43,5,shield_intervention,lookahead_safer
low,28578,655,15,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,35,44,4,shield_intervention,lookahead_safer
low,28578,655,15,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,36,45,3,shield_intervention,lookahead_safer
low,28578,655,15,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,38,47,3,shield_intervention,negative_progress
low,28578,655,15,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,39,47,2,shield_intervention,negative_progress
low,28578,656,15,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,11,20,18,shield_intervention,lookahead_safer
low,28578,656,15,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,12,21,17,shield_intervention,lookahead_safer
low,28578,656,15,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,13,22,16,shield_intervention,lookahead_safer
low,28578,656,15,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,14,23,15,shield_intervention,lookahead_safer
low,28578,656,15,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,16,25,15,shield_intervention,lookahead_safer
low,28578,656,15,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,17,26,14,shield_intervention,lookahead_safer
low,28578,656,15,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,18,27,13,shield_intervention,lookahead_safer
low,28578,656,15,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,19,28,12,shield_intervention,lookahead_safer
low,28578,656,15,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,21,30,12,shield_intervention,lookahead_safer
low,28578,656,15,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,22,31,11,shield_intervention,lookahead_safer
low,28578,656,15,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,23,32,10,shield_intervention,lookahead_safer
low,28578,656,15,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,25,34,10,shield_intervention,lookahead_safer
low,28578,656,15,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,26,35,9,shield_intervention,lookahead_safer
low,28578,656,15,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,27,36,8,shield_intervention,lookahead_safer
low,28578,656,15,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,29,38,8,shield_intervention,lookahead_safer
low,28578,656,15,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,30,39,7,shield_intervention,lookahead_safer
low,28578,656,15,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,31,40,6,shield_intervention,lookahead_safer
low,28578,656,15,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,32,41,5,shield_intervention,lookahead_safer
low,28578,656,15,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,34,43,5,shield_intervention,lookahead_safer
low,28578,656,15,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,35,44,4,shield_intervention,lookahead_safer
low,28578,656,15,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,36,45,3,shield_intervention,lookahead_safer
low,28578,656,15,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,38,47,3,shield_intervention,negative_progress
low,28578,656,15,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,39,47,2,shield_intervention,negative_progress
low,28531,657,15,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,8,10,9,shield_intervention,lookahead_safer
low,28531,657,15,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,28,30,28,shield_intervention,obstacle_risk
low,28531,657,15,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,39,41,37,shield_intervention,lookahead_safer
low,28531,657,15,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,41,43,37,shield_intervention,obstacle_risk
low,28531,657,15,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,42,44,37,shield_intervention,obstacle_risk
low,28531,657,15,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,43,45,36,shield_intervention,lookahead_safer
low,28531,658,15,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,38,40,38,shield_intervention,obstacle_risk
low,28531,658,15,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,39,41,37,shield_intervention,lookahead_safer
low,28531,658,15,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,41,43,37,shield_intervention,obstacle_risk
low,28531,658,15,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,43,45,37,shield_intervention,obstacle_risk
low,28531,658,15,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,44,46,37,shield_intervention,obstacle_risk
low,24107,659,15,ppo_shield,stress_density,Stress Density,stereo,0040,8,10,9,shield_intervention,obstacle_risk
low,24107,659,15,ppo_shield,stress_density,Stress Density,stereo,0040,9,11,9,shield_intervention,obstacle_risk
low,24107,659,15,ppo_shield,stress_density,Stress Density,stereo,0040,10,12,9,shield_intervention,obstacle_risk
low,24107,659,15,ppo_shield,stress_density,Stress Density,stereo,0040,11,13,9,shield_intervention,obstacle_risk
low,24107,659,15,ppo_shield,stress_density,Stress Density,stereo,0040,12,14,9,shield_intervention,obstacle_risk
low,24107,659,15,ppo_shield,stress_density,Stress Density,stereo,0040,13,15,9,shield_intervention,obstacle_risk
low,24107,659,15,ppo_shield,stress_density,Stress Density,stereo,0040,14,16,9,shield_intervention,obstacle_risk
low,24107,659,15,ppo_shield,stress_density,Stress Density,stereo,0040,15,17,9,shield_intervention,obstacle_risk
low,24107,659,15,ppo_shield,stress_density,Stress Density,stereo,0040,16,18,9,shield_intervention,obstacle_risk
low,24107,659,15,ppo_shield,stress_density,Stress Density,stereo,0040,17,19,9,shield_intervention,obstacle_risk
low,24107,659,15,ppo_shield,stress_density,Stress Density,stereo,0040,18,20,9,shield_intervention,obstacle_risk
low,24107,659,15,ppo_shield,stress_density,Stress Density,stereo,0040,19,21,9,shield_intervention,obstacle_risk
low,24107,659,15,ppo_shield,stress_density,Stress Density,stereo,0040,20,22,9,shield_intervention,obstacle_risk
low,24107,659,15,ppo_shield,stress_density,Stress Density,stereo,0040,21,23,9,shield_intervention,obstacle_risk
low,24107,659,15,ppo_shield,stress_density,Stress Density,stereo,0040,22,24,9,shield_intervention,obstacle_risk
low,24107,659,15,ppo_shield,stress_density,Stress Density,stereo,0040,23,25,9,shield_intervention,obstacle_risk
low,24107,659,15,ppo_shield,stress_density,Stress Density,stereo,0040,24,26,9,shield_intervention,obstacle_risk
