episode,episode_variant,controller,scenario_id,scenario_name,mode,frame_id,step,row,col,event_type,event_value
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,169,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,170,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,171,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,172,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,173,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,174,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,175,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,176,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,177,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,178,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,179,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,180,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,181,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,182,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,183,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,184,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,185,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,186,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,187,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,188,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,189,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,190,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,191,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,192,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,193,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,194,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,195,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,196,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,197,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,198,9,12,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,199,10,11,shield_intervention,obstacle_risk
65,1,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,200,9,12,shield_intervention,obstacle_risk
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,8,17,18,shield_intervention,lookahead_safer
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,9,18,17,shield_intervention,lookahead_safer
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,11,20,17,shield_intervention,lookahead_safer
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,12,21,16,shield_intervention,lookahead_safer
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,13,22,15,shield_intervention,lookahead_safer
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,15,24,15,shield_intervention,lookahead_safer
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,16,25,14,shield_intervention,lookahead_safer
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,17,26,13,shield_intervention,lookahead_safer
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,18,27,12,shield_intervention,lookahead_safer
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,20,29,12,shield_intervention,lookahead_safer
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,21,30,11,shield_intervention,lookahead_safer
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,22,31,10,shield_intervention,lookahead_safer
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,23,32,9,shield_intervention,lookahead_safer
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,25,34,9,shield_intervention,lookahead_safer
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,26,35,8,shield_intervention,lookahead_safer
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,27,36,7,shield_intervention,lookahead_safer
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,29,38,7,shield_intervention,lookahead_safer
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,30,39,6,shield_intervention,lookahead_safer
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,31,40,5,shield_intervention,lookahead_safer
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,32,41,4,shield_intervention,lookahead_safer
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,34,43,4,shield_intervention,lookahead_safer
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,35,44,3,shield_intervention,lookahead_safer
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,36,45,2,shield_intervention,lookahead_safer
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,38,47,2,shield_intervention,negative_progress
66,1,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,39,47,1,shield_intervention,negative_progress
67,1,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,1,3,3,shield_intervention,lookahead_safer
67,1,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,2,4,2,shield_intervention,lookahead_safer
67,1,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,10,12,9,shield_intervention,obstacle_risk
67,1,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,11,13,9,shield_intervention,obstacle_risk
67,1,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,23,24,21,shield_intervention,obstacle_risk
67,1,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,24,24,22,shield_intervention,obstacle_risk
67,1,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,25,24,23,shield_intervention,lookahead_safer
67,1,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,30,29,27,shield_intervention,lookahead_safer
67,1,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,31,30,27,shield_intervention,lookahead_safer
67,1,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,32,31,27,shield_intervention,lookahead_safer
67,1,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,33,32,27,shield_intervention,lookahead_safer
67,1,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,34,33,26,shield_intervention,lookahead_safer
67,1,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,42,41,33,shield_intervention,lookahead_safer
67,1,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,46,45,35,shield_intervention,negative_progress
68,1,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,36,38,38,shield_intervention,obstacle_risk
68,1,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,38,40,38,shield_intervention,obstacle_risk
68,1,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,39,41,37,shield_intervention,lookahead_safer
68,1,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,41,43,37,shield_intervention,obstacle_risk
68,1,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,42,44,36,shield_intervention,negative_progress
68,1,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,43,45,35,shield_intervention,negative_progress
69,1,ppo_shield,stress_density,Stress Density,stereo,0040,6,8,8,shield_intervention,obstacle_risk
69,1,ppo_shield,stress_density,Stress Density,stereo,0040,8,10,8,shield_intervention,obstacle_risk
69,1,ppo_shield,stress_density,Stress Density,stereo,0040,10,12,8,shield_intervention,obstacle_risk
69,1,ppo_shield,stress_density,Stress Density,stereo,0040,12,14,8,shield_intervention,obstacle_risk
69,1,ppo_shield,stress_density,Stress Density,stereo,0040,14,16,8,shield_intervention,obstacle_risk
69,1,ppo_shield,stress_density,Stress Density,stereo,0040,16,18,8,shield_intervention,obstacle_risk
69,1,ppo_shield,stress_density,Stress Density,stereo,0040,18,20,8,shield_intervention,obstacle_risk
69,1,ppo_shield,stress_density,Stress Density,stereo,0040,20,22,8,shield_intervention,obstacle_risk
69,1,ppo_shield,stress_density,Stress Density,stereo,0040,22,24,8,shield_intervention,obstacle_risk
69,1,ppo_shield,stress_density,Stress Density,stereo,0040,24,26,8,shield_intervention,obstacle_risk
69,1,ppo_shield,stress_density,Stress Density,stereo,0040,26,28,8,shield_intervention,obstacle_risk+negative_progress
69,1,ppo_shield,stress_density,Stress Density,stereo,0040,27,29,7,shield_intervention,negative_progress
70,1,ppo_shield,stress_density,Stress Density,mono,0040,13,15,15,shield_intervention,lookahead_safer
70,1,ppo_shield,stress_density,Stress Density,mono,0040,14,16,14,shield_intervention,lookahead_safer
70,1,ppo_shield,stress_density,Stress Density,mono,0040,16,18,14,shield_intervention,lookahead_safer
70,1,ppo_shield,stress_density,Stress Density,mono,0040,17,19,13,shield_intervention,lookahead_safer
70,1,ppo_shield,stress_density,Stress Density,mono,0040,18,20,12,shield_intervention,lookahead_safer
70,1,ppo_shield,stress_density,Stress Density,mono,0040,19,21,11,shield_intervention,lookahead_safer
70,1,ppo_shield,stress_density,Stress Density,mono,0040,21,23,11,shield_intervention,lookahead_safer
70,1,ppo_shield,stress_density,Stress Density,mono,0040,22,24,10,shield_intervention,lookahead_safer
70,1,ppo_shield,stress_density,Stress Density,mono,0040,23,25,9,shield_intervention,lookahead_safer
70,1,ppo_shield,stress_density,Stress Density,mono,0040,25,27,9,shield_intervention,lookahead_safer
70,1,ppo_shield,stress_density,Stress Density,mono,0040,26,28,8,shield_intervention,negative_progress
70,1,ppo_shield,stress_density,Stress Density,mono,0040,27,29,7,shield_intervention,negative_progress
71,2,ppo_shield,baseline_open,Baseline Open,stereo,0020,9,11,11,shield_intervention,obstacle_risk
71,2,ppo_shield,baseline_open,Baseline Open,stereo,0020,14,16,15,shield_intervention,obstacle_risk
71,2,ppo_shield,baseline_open,Baseline Open,stereo,0020,15,17,14,shield_intervention,obstacle_risk
71,2,ppo_shield,baseline_open,Baseline Open,stereo,0020,22,24,19,shield_intervention,obstacle_risk
71,2,ppo_shield,baseline_open,Baseline Open,stereo,0020,27,29,22,shield_intervention,obstacle_risk
71,2,ppo_shield,baseline_open,Baseline Open,stereo,0020,32,32,27,shield_intervention,obstacle_risk
71,2,ppo_shield,baseline_open,Baseline Open,stereo,0020,35,34,30,shield_intervention,obstacle_risk
71,2,ppo_shield,baseline_open,Baseline Open,stereo,0020,36,34,31,shield_intervention,obstacle_risk
71,2,ppo_shield,baseline_open,Baseline Open,stereo,0020,37,34,32,shield_intervention,obstacle_risk
71,2,ppo_shield,baseline_open,Baseline Open,stereo,0020,38,34,33,shield_intervention,obstacle_risk
71,2,ppo_shield,baseline_open,Baseline Open,stereo,0020,39,33,34,shield_intervention,obstacle_risk
71,2,ppo_shield,baseline_open,Baseline Open,stereo,0020,42,34,37,shield_intervention,lookahead_safer
71,2,ppo_shield,baseline_open,Baseline Open,stereo,0020,44,35,39,shield_intervention,lookahead_safer
71,2,ppo_shield,baseline_open,Baseline Open,stereo,0020,45,35,40,shield_intervention,lookahead_safer
71,2,ppo_shield,baseline_open,Baseline Open,stereo,0020,46,34,41,shield_intervention,obstacle_risk
71,2,ppo_shield,baseline_open,Baseline Open,stereo,0020,48,35,43,shield_intervention,obstacle_risk
71,2,ppo_shield,baseline_open,Baseline Open,stereo,0020,49,35,44,shield_intervention,obstacle_risk
71,2,ppo_shield,baseline_open,Baseline Open,stereo,0020,52,36,46,shield_intervention,negative_progress
72,2,ppo_shield,baseline_open,Baseline Open,mono,0020,30,32,31,shield_intervention,lookahead_safer
72,2,ppo_shield,baseline_open,Baseline Open,mono,0020,31,31,32,shield_intervention,lookahead_safer
72,2,ppo_shield,baseline_open,Baseline Open,mono,0020,32,30,33,shield_intervention,lookahead_safer
72,2,ppo_shield,baseline_open,Baseline Open,mono,0020,33,29,34,shield_intervention,lookahead_safer
72,2,ppo_shield,baseline_open,Baseline Open,mono,0020,34,29,35,shield_intervention,lookahead_safer
72,2,ppo_shield,baseline_open,Baseline Open,mono,0020,36,30,37,shield_intervention,lookahead_safer
72,2,ppo_shield,baseline_open,Baseline Open,mono,0020,45,37,46,shield_intervention,obstacle_risk+negative_progress
72,2,ppo_shield,baseline_open,Baseline Open,mono,0020,46,36,46,shield_intervention,obstacle_risk+negative_progress
73,2,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,1,12,8,shield_intervention,obstacle_risk
73,2,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,3,14,8,shield_intervention,obstacle_risk
73,2,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,5,16,8,shield_intervention,obstacle_risk
73,2,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,7,18,8,shield_intervention,obstacle_risk
73,2,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,8,19,7,shield_intervention,lookahead_safer
73,2,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,9,20,6,shield_intervention,lookahead_safer
73,2,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,10,21,5,shield_intervention,lookahead_safer
73,2,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,11,22,4,shield_intervention,lookahead_safer
73,2,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,12,23,3,shield_intervention,lookahead_safer
73,2,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,13,24,2,shield_intervention,lookahead_safer
73,2,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,21,32,8,shield_intervention,obstacle_risk
73,2,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,23,34,8,shield_intervention,obstacle_risk
73,2,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,25,36,8,shield_intervention,obstacle_risk
73,2,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,26,37,7,shield_intervention,lookahead_safer
73,2,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,27,38,6,shield_intervention,lookahead_safer
73,2,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,28,39,5,shield_intervention,lookahead_safer
73,2,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,30,41,5,shield_intervention,lookahead_safer
73,2,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,31,42,4,shield_intervention,lookahead_safer
73,2,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,32,43,3,shield_intervention,lookahead_safer
73,2,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,34,45,3,shield_intervention,negative_progress
73,2,ppo_shield,dense_corridor,Dense Corridor,stereo,0050,35,45,2,shield_intervention,negative_progress
74,2,ppo_shield,dense_corridor,Dense Corridor,mono,0050,8,19,15,shield_intervention,lookahead_safer
74,2,ppo_shield,dense_corridor,Dense Corridor,mono,0050,9,20,14,shield_intervention,lookahead_safer
74,2,ppo_shield,dense_corridor,Dense Corridor,mono,0050,10,21,13,shield_intervention,lookahead_safer
74,2,ppo_shield,dense_corridor,Dense Corridor,mono,0050,11,22,12,shield_intervention,lookahead_safer
74,2,ppo_shield,dense_corridor,Dense Corridor,mono,0050,13,24,12,shield_intervention,lookahead_safer
74,2,ppo_shield,dense_corridor,Dense Corridor,mono,0050,14,25,11,shield_intervention,lookahead_safer
74,2,ppo_shield,dense_corridor,Dense Corridor,mono,0050,16,27,11,shield_intervention,lookahead_safer
74,2,ppo_shield,dense_corridor,Dense Corridor,mono,0050,17,28,10,shield_intervention,lookahead_safer
74,2,ppo_shield,dense_corridor,Dense Corridor,mono,0050,19,30,10,shield_intervention,lookahead_safer
74,2,ppo_shield,dense_corridor,Dense Corridor,mono,0050,21,32,10,shield_intervention,lookahead_safer
74,2,ppo_shield,dense_corridor,Dense Corridor,mono,0050,22,33,9,shield_intervention,lookahead_safer
74,2,ppo_shield,dense_corridor,Dense Corridor,mono,0050,23,34,8,shield_intervention,lookahead_safer
74,2,ppo_shield,dense_corridor,Dense Corridor,mono,0050,25,36,8,shield_intervention,lookahead_safer
74,2,ppo_shield,dense_corridor,Dense Corridor,mono,0050,26,37,7,shield_intervention,lookahead_safer
74,2,ppo_shield,dense_corridor,Dense Corridor,mono,0050,27,38,6,shield_intervention,lookahead_safer
74,2,ppo_shield,dense_corridor,Dense Corridor,mono,0050,28,39,5,shield_intervention,lookahead_safer
74,2,ppo_shield,dense_corridor,Dense Corridor,mono,0050,30,41,5,shield_intervention,lookahead_safer
74,2,ppo_shield,dense_corridor,Dense Corridor,mono,0050,31,42,4,shield_intervention,lookahead_safer
74,2,ppo_shield,dense_corridor,Dense Corridor,mono,0050,32,43,3,shield_intervention,lookahead_safer
74,2,ppo_shield,dense_corridor,Dense Corridor,mono,0050,34,45,3,shield_intervention,negative_progress
74,2,ppo_shield,dense_corridor,Dense Corridor,mono,0050,35,45,2,shield_intervention,negative_progress
75,2,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,1,12,8,shield_intervention,obstacle_risk
75,2,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,3,14,8,shield_intervention,obstacle_risk
75,2,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,5,16,8,shield_intervention,obstacle_risk
75,2,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,7,18,8,shield_intervention,obstacle_risk
75,2,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,9,20,8,shield_intervention,obstacle_risk
75,2,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,11,22,8,shield_intervention,obstacle_risk
75,2,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,13,24,8,shield_intervention,obstacle_risk
75,2,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,15,26,8,shield_intervention,obstacle_risk
75,2,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,17,28,8,shield_intervention,obstacle_risk
75,2,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,19,30,8,shield_intervention,obstacle_risk
75,2,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,21,32,8,shield_intervention,obstacle_risk
75,2,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,23,34,8,shield_intervention,obstacle_risk
75,2,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,25,36,8,shield_intervention,obstacle_risk
75,2,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,26,37,7,shield_intervention,lookahead_safer
75,2,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,27,38,6,shield_intervention,lookahead_safer
75,2,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,28,39,5,shield_intervention,lookahead_safer
75,2,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,30,41,5,shield_intervention,lookahead_safer
75,2,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,31,42,4,shield_intervention,lookahead_safer
75,2,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,32,43,3,shield_intervention,lookahead_safer
75,2,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,34,45,3,shield_intervention,negative_progress
75,2,ppo_shield,obstacle_cluster,Obstacle Cluster,stereo,0060,35,45,2,shield_intervention,negative_progress
76,2,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,6,17,13,shield_intervention,lookahead_safer
76,2,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,8,19,13,shield_intervention,lookahead_safer
76,2,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,10,21,13,shield_intervention,lookahead_safer
76,2,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,12,23,13,shield_intervention,lookahead_safer
76,2,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,14,25,13,shield_intervention,lookahead_safer
76,2,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,15,26,12,shield_intervention,lookahead_safer
76,2,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,17,28,12,shield_intervention,lookahead_safer
76,2,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,18,29,11,shield_intervention,lookahead_safer
76,2,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,19,30,10,shield_intervention,lookahead_safer
76,2,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,21,32,10,shield_intervention,lookahead_safer
76,2,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,22,33,9,shield_intervention,lookahead_safer
76,2,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,23,34,8,shield_intervention,lookahead_safer
76,2,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,25,36,8,shield_intervention,lookahead_safer
76,2,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,26,37,7,shield_intervention,lookahead_safer
76,2,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,27,38,6,shield_intervention,lookahead_safer
76,2,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,28,39,5,shield_intervention,lookahead_safer
76,2,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,30,41,5,shield_intervention,lookahead_safer
76,2,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,31,42,4,shield_intervention,lookahead_safer
76,2,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,32,43,3,shield_intervention,lookahead_safer
76,2,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,34,45,3,shield_intervention,negative_progress
76,2,ppo_shield,obstacle_cluster,Obstacle Cluster,mono,0060,35,45,2,shield_intervention,negative_progress
77,2,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,8,12,9,shield_intervention,obstacle_risk
77,2,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,9,13,9,shield_intervention,obstacle_risk
77,2,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,16,20,15,shield_intervention,lookahead_safer
77,2,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,21,24,20,shield_intervention,obstacle_risk
77,2,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,22,24,21,shield_intervention,obstacle_risk
77,2,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,23,24,22,shield_intervention,obstacle_risk
77,2,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,26,26,25,shield_intervention,obstacle_risk
77,2,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,30,30,28,shield_intervention,obstacle_risk
77,2,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,41,41,37,shield_intervention,lookahead_safer
77,2,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,43,43,37,shield_intervention,obstacle_risk
77,2,ppo_shield,lateral_maneuver,Lateral Maneuver,stereo,0010,44,44,37,shield_intervention,obstacle_risk
78,2,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,37,41,37,shield_intervention,lookahead_safer
78,2,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,39,43,37,shield_intervention,obstacle_risk
78,2,ppo_shield,lateral_maneuver,Lateral Maneuver,mono,0010,41,44,37,shield_intervention,obstacle_risk+negative_progress
79,2,ppo_shield,stress_density,Stress Density,stereo,0040,8,12,8,shield_intervention,obstacle_risk
79,2,ppo_shield,stress_density,Stress Density,stereo,0040,9,13,7,shield_intervention,lookahead_safer
79,2,ppo_shield,stress_density,Stress Density,stereo,0040,10,14,6,shield_intervention,lookahead_safer
79,2,ppo_shield,stress_density,Stress Density,stereo,0040,12,16,6,shield_intervention,lookahead_safer
79,2,ppo_shield,stress_density,Stress Density,stereo,0040,16,20,8,shield_intervention,obstacle_risk
79,2,ppo_shield,stress_density,Stress Density,stereo,0040,18,22,9,shield_intervention,obstacle_risk
79,2,ppo_shield,stress_density,Stress Density,stereo,0040,19,23,9,shield_intervention,obstacle_risk
79,2,ppo_shield,stress_density,Stress Density,stereo,0040,20,24,9,shield_intervention,obstacle_risk
79,2,ppo_shield,stress_density,Stress Density,stereo,0040,21,25,9,shield_intervention,obstacle_risk
79,2,ppo_shield,stress_density,Stress Density,stereo,0040,22,26,9,shield_intervention,obstacle_risk
79,2,ppo_shield,stress_density,Stress Density,stereo,0040,23,27,9,shield_intervention,obstacle_risk
80,2,ppo_shield,stress_density,Stress Density,mono,0040,14,18,14,shield_intervention,lookahead_safer
80,2,ppo_shield,stress_density,Stress Density,mono,0040,15,19,13,shield_intervention,lookahead_safer
80,2,ppo_shield,stress_density,Stress Density,mono,0040,17,21,13,shield_intervention,lookahead_safer
80,2,ppo_shield,stress_density,Stress Density,mono,0040,18,22,12,shield_intervention,lookahead_safer
80,2,ppo_shield,stress_density,Stress Density,mono,0040,19,23,11,shield_intervention,lookahead_safer
80,2,ppo_shield,stress_density,Stress Density,mono,0040,21,25,11,shield_intervention,lookahead_safer
80,2,ppo_shield,stress_density,Stress Density,mono,0040,22,26,10,shield_intervention,negative_progress
80,2,ppo_shield,stress_density,Stress Density,mono,0040,23,27,9,shield_intervention,negative_progress
81,3,ppo_shield,baseline_open,Baseline Open,stereo,0020,11,12,12,shield_intervention,obstacle_risk
81,3,ppo_shield,baseline_open,Baseline Open,stereo,0020,15,16,15,shield_intervention,obstacle_risk
81,3,ppo_shield,baseline_open,Baseline Open,stereo,0020,16,17,14,shield_intervention,obstacle_risk
81,3,ppo_shield,baseline_open,Baseline Open,stereo,0020,23,24,19,shield_intervention,obstacle_risk
81,3,ppo_shield,baseline_open,Baseline Open,stereo,0020,28,29,22,shield_intervention,obstacle_risk
81,3,ppo_shield,baseline_open,Baseline Open,stereo,0020,33,32,27,shield_intervention,obstacle_risk
81,3,ppo_shield,baseline_open,Baseline Open,stereo,0020,35,33,29,shield_intervention,lookahead_safer
81,3,ppo_shield,baseline_open,Baseline Open,stereo,0020,36,32,30,shield_intervention,lookahead_safer
81,3,ppo_shield,baseline_open,Baseline Open,stereo,0020,37,32,31,shield_intervention,lookahead_safer
81,3,ppo_shield,baseline_open,Baseline Open,stereo,0020,38,32,32,shield_intervention,lookahead_safer
81,3,ppo_shield,baseline_open,Baseline Open,stereo,0020,39,32,33,shield_intervention,lookahead_safer
